team_name,phase,count,success_rate,percent_of_total,count_percentile,success_rate_percentile,percent_of_total_percentile
Toronto FC,accelerated_possession,419,0.3677581863979849,0.036890297587603454,0.85,0.4666666666666667,0.7333333333333333
Toronto FC,attacking_freekick,127,0.8629032258064516,0.011181546046839233,0.3333333333333333,0.8666666666666667,0.2
Toronto FC,attacking_freekick_second_phase,36,0.3055555555555556,0.003169572107765452,0.5,0.7833333333333333,0.43333333333333335
Toronto FC,attacking_throw_in,208,0.6780487804878049,0.0183130832893115,1.0,0.43333333333333335,1.0
Toronto FC,buildup,1342,0.6738013698630136,0.11815460468392322,0.6166666666666667,0.9333333333333333,0.43333333333333335
Toronto FC,corner,187,0.21978021978021978,0.016464166226448317,0.8666666666666667,0.7333333333333333,0.8
Toronto FC,corner_second_phase,84,0.27710843373493976,0.007395668251452721,0.6333333333333333,0.2,0.6333333333333333
Toronto FC,counterattack,37,0.40540540540540543,0.0032576157774256032,0.18333333333333332,0.5,0.1
Toronto FC,finishing,616,0.3954305799648506,0.054234900510653286,0.5333333333333333,0.9666666666666667,0.4666666666666667
Toronto FC,high_transition,299,0.38275862068965516,0.02632505722838528,0.31666666666666665,0.8,0.23333333333333334
Toronto FC,kickoff,100,0.5353535353535354,0.008804366966015144,0.2,0.48333333333333334,0.16666666666666666
Toronto FC,long_goalkick,64,0.453125,0.005634794858249692,0.18333333333333332,0.7333333333333333,0.16666666666666666
Toronto FC,penalty,5,0.0,0.0004402183483007572,0.5,0.5172413793103449,0.5172413793103449
Toronto FC,possession_freekick,311,0.6135593220338983,0.027381581264307096,0.43333333333333335,0.1,0.3333333333333333
Toronto FC,possession_throw_in,479,0.49333333333333335,0.04217291776721254,0.8666666666666667,0.7,0.8333333333333334
Toronto FC,progression,2020,0.44296922148461076,0.1778482127135059,0.8666666666666667,0.4,0.9
Toronto FC,securing_possession,983,0.571917808219178,0.08654692727592886,0.6833333333333333,0.7666666666666667,0.6666666666666666
Toronto FC,short_goalkick,155,0.6381578947368421,0.013646768797323473,0.45,0.95,0.43333333333333335
Vancouver Whitecaps,accelerated_possession,419,0.34,0.040982003129890456,0.85,0.13333333333333333,1.0
Vancouver Whitecaps,attacking_freekick,155,0.9096774193548387,0.015160406885758999,0.8,0.9666666666666667,0.9666666666666667
Vancouver Whitecaps,attacking_freekick_second_phase,55,0.2727272727272727,0.005379499217527386,0.9333333333333333,0.6333333333333333,1.0
Vancouver Whitecaps,attacking_throw_in,134,0.7251908396946565,0.01310641627543036,0.36666666666666664,0.7666666666666667,0.5666666666666667
Vancouver Whitecaps,buildup,1358,0.5704809286898839,0.1328247261345853,0.7333333333333333,0.13333333333333333,0.9333333333333333
Vancouver Whitecaps,corner,166,0.18633540372670807,0.016236306729264474,0.4666666666666667,0.3333333333333333,0.7333333333333333
Vancouver Whitecaps,corner_second_phase,83,0.30120481927710846,0.008118153364632237,0.5833333333333334,0.38333333333333336,0.9
Vancouver Whitecaps,counterattack,41,0.4146341463414634,0.004010172143974961,0.4166666666666667,0.6333333333333333,0.6
Vancouver Whitecaps,finishing,432,0.38095238095238093,0.04225352112676056,0.13333333333333333,0.7666666666666667,0.1
Vancouver Whitecaps,high_transition,239,0.37339055793991416,0.023376369327073553,0.03333333333333333,0.6333333333333333,0.1
Vancouver Whitecaps,kickoff,133,0.5193798449612403,0.013008607198748044,0.7666666666666667,0.36666666666666664,0.9
Vancouver Whitecaps,long_goalkick,87,0.4823529411764706,0.008509389671361502,0.48333333333333334,0.9,0.5333333333333333
Vancouver Whitecaps,penalty,5,0.0,0.0004890453834115806,0.5,0.5172413793103449,0.5862068965517241
Vancouver Whitecaps,possession_freekick,329,0.6293929712460063,0.032179186228482,0.7,0.3333333333333333,0.8333333333333334
Vancouver Whitecaps,possession_throw_in,470,0.46308724832214765,0.04597026604068857,0.8,0.23333333333333334,0.9
Vancouver Whitecaps,progression,1566,0.41679049034175336,0.15316901408450703,0.1,0.2,0.23333333333333334
Vancouver Whitecaps,securing_possession,787,0.5502063273727648,0.07697574334898279,0.06666666666666667,0.5333333333333333,0.06666666666666667
Vancouver Whitecaps,short_goalkick,194,0.49732620320855614,0.018974960876369327,0.9666666666666667,0.3,1.0
Atlanta United,high_ball,1528,,0.14141601110596946,0.7333333333333333,,0.9
Atlanta United,loose_ball,2355,,0.21795465062471078,0.2,,0.43333333333333335
Austin FC,high_ball,1467,,0.1361611286430295,0.5333333333333333,,0.7666666666666667
Austin FC,loose_ball,2177,,0.20206051605717468,0.03333333333333333,,0.03333333333333333
CF Montreal,high_ball,1469,,0.13166621851752264,0.5666666666666667,,0.5666666666666667
CF Montreal,loose_ball,2526,,0.22640494756655014,0.8333333333333334,,0.7666666666666667
Charlotte,high_ball,1269,,0.11574242977015688,0.13333333333333333,,0.03333333333333333
Charlotte,loose_ball,2293,,0.20913900036483035,0.13333333333333333,,0.16666666666666666
Chicago Fire,high_ball,1359,,0.12217926818304414,0.3333333333333333,,0.16666666666666666
Chicago Fire,loose_ball,2519,,0.22646767958284636,0.8,,0.8
Cincinnati,high_ball,1549,,0.133247311827957,0.7666666666666667,,0.6
Cincinnati,loose_ball,2621,,0.22546236559139785,0.9,,0.7
Colorado Rapids,high_ball,1559,,0.1353533599583261,0.8,,0.7333333333333333
Colorado Rapids,loose_ball,2429,,0.2108873068241014,0.4,,0.2
Columbus Crew,high_ball,1202,,0.11996007984031937,0.03333333333333333,,0.1
Columbus Crew,loose_ball,2468,,0.24630738522954093,0.6,,1.0
DC United,high_ball,1651,,0.1395840378762259,0.8666666666666667,,0.8666666666666667
DC United,loose_ball,2439,,0.206205613797768,0.4666666666666667,,0.06666666666666667
FC Dallas,high_ball,1487,,0.12413390099340513,0.6333333333333333,,0.23333333333333334
FC Dallas,loose_ball,2503,,0.20894899407296103,0.7333333333333333,,0.13333333333333333
Houston Dynamo,high_ball,1334,,0.1273143729719412,0.23333333333333334,,0.43333333333333335
Houston Dynamo,loose_ball,2240,,0.2137812559648788,0.06666666666666667,,0.23333333333333334
Inter Miami,high_ball,1264,,0.12137507201843672,0.1,,0.13333333333333333
Inter Miami,loose_ball,2509,,0.24092567697330516,0.7666666666666667,,0.9666666666666667
LA Galaxy,high_ball,1218,,0.11873659582764672,0.06666666666666667,,0.06666666666666667
LA Galaxy,loose_ball,2315,,0.2256775199844024,0.16666666666666666,,0.7333333333333333
LAFC,high_ball,1343,,0.12233558025141192,0.26666666666666666,,0.2
LAFC,loose_ball,2452,,0.22335580251411916,0.5666666666666667,,0.6333333333333333
Minnesota United,high_ball,1656,,0.1389028686462003,0.9333333333333333,,0.8333333333333334
Minnesota United,loose_ball,2488,,0.20868981714477436,0.6666666666666666,,0.1
Nashville SC,high_ball,1421,,0.1313430076716887,0.4,,0.5333333333333333
Nashville SC,loose_ball,2361,,0.2182271929013772,0.23333333333333334,,0.4666666666666667
New England Revolution,high_ball,1525,,0.13527898518584228,0.7,,0.7
New England Revolution,loose_ball,2435,,0.21600283864100062,0.43333333333333335,,0.3333333333333333
New York City FC,high_ball,1505,,0.134375,0.6666666666666666,,0.6666666666666666
New York City FC,loose_ball,2549,,0.22758928571428572,0.8666666666666667,,0.8333333333333334
New York Red Bulls,high_ball,1654,,0.14330272049904696,0.9,,0.9666666666666667
New York Red Bulls,loose_ball,2634,,0.22821001559521747,0.9666666666666667,,0.8666666666666667
Orlando City,high_ball,1424,,0.12924305681611908,0.43333333333333335,,0.4666666666666667
Orlando City,loose_ball,2388,,0.21673624977309858,0.3333333333333333,,0.36666666666666664
Philadelphia Union,high_ball,1987,,0.1655557407098817,1.0,,1.0
Philadelphia Union,loose_ball,2667,,0.22221296450591568,1.0,,0.5333333333333333
Portland Timbers,high_ball,1569,,0.13818918442839528,0.8333333333333334,,0.8
Portland Timbers,loose_ball,2484,,0.21877752333979214,0.6333333333333333,,0.5
Real Salt Lake,high_ball,1458,,0.13382285452042222,0.5,,0.6333333333333333
Real Salt Lake,loose_ball,2500,,0.22946305644791187,0.7,,0.9
San Diego FC,high_ball,1276,,0.12528227785959745,0.16666666666666666,,0.3
San Diego FC,loose_ball,2370,,0.23269513991163476,0.26666666666666666,,0.9333333333333333
San Jose Earthquakes,high_ball,1664,,0.14274684738783563,0.9666666666666667,,0.9333333333333333
San Jose Earthquakes,loose_ball,2623,,0.22501501243887792,0.9333333333333333,,0.6666666666666666
Seattle Sounders,high_ball,1354,,0.12677902621722847,0.3,,0.4
Seattle Sounders,loose_ball,2383,,0.22312734082397004,0.3,,0.6
Sporting Kansas City,high_ball,1383,,0.12480823030412418,0.36666666666666664,,0.26666666666666666
Sporting Kansas City,loose_ball,2415,,0.21794061907770057,0.36666666666666664,,0.4
St. Louis City,high_ball,1473,,0.12958564264977568,0.6,,0.5
St. Louis City,loose_ball,2446,,0.21518430544558811,0.5,,0.26666666666666666
Toronto FC,high_ball,1435,,0.1263426659623173,0.4666666666666667,,0.3333333333333333
Toronto FC,loose_ball,2451,,0.21579503433703118,0.5333333333333333,,0.3
Vancouver Whitecaps,high_ball,1293,,0.12646713615023475,0.2,,0.36666666666666664
Vancouver Whitecaps,loose_ball,2278,,0.22280907668231612,0.1,,0.5666666666666667
